# raw tracked shifts, before detrend or spectrum
# reference=first b_shift_hz=0 pair_lag_s=0 dt_s=0.144795668605 looks=128
window,look,centre_time_s,disp_az_px,disp_rg_px,vel_los_ms,disp_los_m,phase_rad,quality
1,56,8.10855744,0,0,-0.00206042519,-0.000860589042,0.335480994,0.667258
1,57,8.25335311,0,0,0.00190776724,-0.000584352609,0.227796526,0.667258
1,58,8.39814878,0,0,0.0372125333,0.00480386103,-1.87267557,0.667258
1,59,8.54294445,0,0,-0.027799263,0.000778648149,-0.303538208,0.667258
1,60,8.68774012,0,0,-0.00873427401,-0.000486036896,0.18947039,0.667258
1,61,8.83253579,0,0,0.0383831504,0.00507167704,-1.97707753,0.667258
1,62,8.97733146,0,0,-0.0235300395,0.00166462924,-0.648917712,0.667258
1,63,9.12212712,0,0,-0.00145538577,0.00145389568,-0.566768045,0.667258
1,64,9.26692279,0,0,-0.0144502329,-0.000638435458,0.248879491,0.667258
1,65,9.41171846,0,0,0.000126653588,-0.000620096567,0.241730493,0.667258
1,66,9.55651413,0,0,0.0113708205,0.00102634899,-0.400098727,0.667258
1,67,9.7013098,0,0,0.0105948842,0.00256044234,-0.998130002,0.667258
1,68,9.84610547,0,0,-0.0231456173,-0.000790942797,0.308330995,0.667258
1,69,9.99090114,0,0,0.000869700973,-0.000665013863,0.259240475,0.667258
1,70,10.1356968,0,0,-0.00342635416,-0.0011611351,0.452642017,0.667258
1,71,10.2804925,0,0,0.016538351,0.00123354649,-0.480869943,0.667258
1,72,10.4252881,0,0,-0.0163298165,-0.0011309402,0.440871223,0.667258
1,73,10.5700838,0,0,0.0373847321,0.00428220707,-1.66932068,0.667258
1,74,10.7148795,0,0,-0.032864502,-0.000476430463,0.185725541,0.667258
1,75,10.8596751,0,0,-0.00186094765,-0.000745887623,0.290767264,0.667258
1,76,11.0044708,0,0,0.0116183439,0.000936398243,-0.365033481,0.667258
1,77,11.1492665,0,0,-0.0104259475,-0.00057323379,0.223462108,0.667258
1,78,11.2940622,0,0,0.000349919729,-0.000522566929,0.203710789,0.667258
1,79,11.4388578,0,0,-0.000736078457,-0.000629147901,0.245258948,0.667258
1,80,11.5836535,0,0,-0.00241487703,-0.000978811635,0.381567374,0.667258
1,81,11.7284492,0,0,0.000664666229,-0.000882570844,0.344050098,0.667258
1,82,11.8732448,0,0,0.0188791388,0.00185104667,-0.721588294,0.667258
1,83,12.0180405,0,0,-0.0215855555,-0.00127444827,0.496814569,0.667258
1,84,12.1628362,0,0,0.00142515456,-0.00106809207,0.416371312,0.667258
1,85,12.3076318,0,0,0.00864131838,0.000183133406,-0.0713903781,0.667258
1,86,12.4524275,0,0,0.0172090487,0.00267492911,-1.04276006,0.667258
1,87,12.5972232,0,0,-0.0153206876,0.000456559904,-0.177979457,0.667258
1,88,12.7420188,0,0,-0.000428125454,0.000394569193,-0.153813793,0.667258
1,89,12.8868145,0,0,-0.000410935973,0.000335067444,-0.130618395,0.667258
1,90,13.0316102,0,0,-0.0105325862,-0.00119000542,0.463896449,0.667258
1,91,13.1764058,0,0,0.01310153,0.000707039381,-0.275623164,0.667258
1,92,13.3212015,0,0,0.012102046,0.00245936323,-0.958726616,0.667258
1,93,13.4659972,0,0,-0.0196346134,-0.000383643745,0.149554757,0.667258
1,94,13.6107929,0,0,0.0371173213,0.00499078361,-1.94554307,0.667258
1,95,13.7555885,0,0,-0.0337581398,0.000102751186,-0.0400552046,0.667258
1,96,13.9003842,0,0,-0.00728321887,-0.000951827359,0.37104817,0.667258
1,97,14.0451799,0,0,0.00293013795,-0.000527556076,0.205655694,0.667258
1,98,14.1899755,0,0,0.00357774443,-9.51417915e-06,0.00370888557,0.667258
1,99,14.3347712,0,0,-0.00617823292,-0.000904095545,0.352441012,0.667258
1,100,14.4795669,0,0,0.0200973675,0.00200591622,-0.781960653,0.667258
1,101,14.6243625,0,0,-0.0141722894,-4.61698991e-05,0.0179982813,0.667258
1,102,14.7691582,0,0,0.0196718078,0.00280222266,-1.09238254,0.667258
1,103,14.9139539,0,0,0.0168097739,0.00523620511,-2.04121504,0.667258
1,104,15.0587495,0,0,-0.0228128487,0.00193300343,-0.753537264,0.667258
1,105,15.2035452,0,0,0.0254390686,0.00561647038,-2.18945278,0.667258
1,106,15.3483409,0,0,-0.041499477,-0.000392474141,0.152997085,0.667258
1,107,15.4931365,0,0,0.0351122468,0.0046916271,-1.82892374,0.667258
1,108,15.6379322,0,0,-0.0359071048,-0.000507566149,0.197863077,0.667258
1,109,15.7827279,0,0,0.00369019608,2.675826e-05,-0.0104310969,0.667258
1,110,15.9275235,0,0,0.0353915075,0.00515129526,-2.00811487,0.667258
1,111,16.0723192,0,0,-0.0390417439,-0.00050178016,0.195607542,0.667258
1,112,16.2171149,0,0,5.01663511e-05,-0.00049451629,0.192775888,0.667258
1,113,16.3619106,0,0,0.0111980517,0.0011269131,-0.439301348,0.667258
1,114,16.5067062,0,0,-0.00377595941,0.000580170529,-0.226166238,0.667258
1,115,16.6515019,0,0,0.0275338362,0.00456695075,-1.78032151,0.667258
1,116,16.7962976,0,0,-0.0151938175,0.00236695179,-0.922702129,0.667258
1,117,16.9410932,0,0,-0.0159048147,6.40035217e-05,-0.024950312,0.667258
1,118,17.0858889,0,0,-0.00466379817,-0.000611294253,0.238299111,0.667258
1,119,17.2306846,0,0,0.0101279813,0.00085519357,-0.333377693,0.667258
1,120,17.3754802,0,0,-0.0135016476,-0.00109978651,0.428726669,0.667258
1,121,17.5202759,0,0,0.00543190555,-0.000313270119,0.122121205,0.667258
1,122,17.6650716,0,0,-0.00194183137,-0.00059443889,0.231728433,0.667258
1,123,17.8098672,0,0,0.0347052482,0.00443073073,-1.72721924,0.667258
1,124,17.9546629,0,0,0.00683576167,0.00542051941,-2.11306576,0.667258
1,125,18.0994586,0,0,-0.0411191336,-0.000533353033,0.207915506,0.667258
1,126,18.2442542,0,0,0.00226810065,-0.000204941883,0.0798919149,0.667258
1,127,18.3890499,0,0,0.035277534,0.00490309224,-1.91135859,0.667258
2,0,1.50103843e-09,0,0,0,7.14781832e-05,-0.0278641381,0.701857
2,1,0.14479567,0,0,0.00458897681,0.000735942149,-0.286890248,0.701857
2,2,0.289591339,0,0,-0.0104392638,-0.000775618034,0.302356987,0.701857
2,3,0.434387007,0,0,0.0096139807,0.000616444729,-0.240306907,0.701857
2,4,0.579182676,0,0,-0.0120476966,-0.00112800955,0.439728776,0.701857
2,5,0.723978345,0,0,0.00513701198,-0.000384192467,0.149768664,0.701857
2,6,0.868774013,0,0,0.00321087605,8.07284766e-05,-0.0314701539,0.701857
2,7,1.01356968,0,0,-0.00116177491,-8.7491498e-05,0.0341065634,0.701857
2,8,1.15836535,0,0,0.00111391912,7.37991664e-05,-0.0287689205,0.701857
2,9,1.30316102,0,0,-0.00887701937,-0.00121155479,0.472296979,0.701857
2,10,1.44795669,0,0,0.00990143645,0.000222130322,-0.0865924357,0.701857
2,11,1.59275236,0,0,-0.00880068835,-0.00105217123,0.410164938,0.701857
2,12,1.73754802,0,0,0.0112911111,0.000582732743,-0.227165059,0.701857
2,13,1.88234369,0,0,-0.000536526691,0.000505046003,-0.196880656,0.701857
2,14,2.02713936,0,0,-0.0102924292,-0.000985253163,0.384078456,0.701857
2,15,2.17193503,0,0,0.0120641806,0.00076158793,-0.296887671,0.701857
2,16,2.3167307,0,0,-0.00972619583,-0.000646723098,0.252110238,0.701857
2,17,2.46152637,0,0,0.00564796609,0.000171077928,-0.0666908254,0.701857
2,18,2.60632204,0,0,0.00347944457,0.000674886431,-0.26308907,0.701857
2,19,2.7511177,0,0,-0.000194182786,0.000646769605,-0.252128367,0.701857
2,20,2.89591337,0,0,-0.00396178488,7.31203137e-05,-0.0285042853,0.701857
2,21,3.04070904,0,0,-0.0126354432,-0.00175643713,0.684706924,0.701857
2,22,3.18550471,0,0,0.0050957823,-0.00101858993,0.397074034,0.701857
2,23,3.33030038,0,0,0.00766358891,9.10645508e-05,-0.0354994365,0.701857
2,24,3.47509605,0,0,0.00256561277,0.000462554167,-0.180316184,0.701857
2,25,3.61989172,0,0,-0.00421044693,-0.00014710031,0.0573436982,0.701857
2,26,3.76468739,0,0,0.00289442144,0.000271999377,-0.106032749,0.701857
2,27,3.90948305,0,0,-0.00694397889,-0.000733458689,0.285922128,0.701857
2,28,4.05427872,0,0,0.00554452159,6.93640221e-05,-0.0270399807,0.701857
2,29,4.19907439,0,0,-0.0037147024,-0.000468508796,0.18263746,0.701857
2,30,4.34387006,0,0,0.00197341789,-0.000182766433,0.0712473219,0.701857
2,31,4.48866573,0,0,0.00665377025,0.00078067068,-0.304326645,0.701857
2,32,4.6334614,0,0,-2.0936074e-05,0.000777639227,-0.303144902,0.701857
2,33,4.77825707,0,0,-0.00487229615,7.21518486e-05,-0.0281267513,0.701857
2,34,4.92305273,0,0,0.00482700577,0.000771081377,-0.300588474,0.701857
2,35,5.0678484,0,0,-0.000485517146,0.000700780597,-0.27318332,0.701857
2,36,5.21264407,0,0,-0.0166066713,-0.00170379348,0.664184998,0.701857
2,37,5.35743974,0,0,0.0124286376,9.58194047e-05,-0.0373530078,0.701857
2,38,5.50223541,0,0,0.00337647262,0.000584718016,-0.227938972,0.701857
2,39,5.64703108,0,0,-0.00880815009,-0.000690663965,0.269239582,0.701857
2,40,5.79182675,0,0,0.00717479659,0.000348215505,-0.135743866,0.701857
2,41,5.93662241,0,0,0.00259551429,0.000724034732,-0.282248414,0.701857
2,42,6.08141808,0,0,-0.0125164634,-0.00108829496,0.424246949,0.701857
2,43,6.22621375,0,0,0.0101608079,0.000382946008,-0.14928276,0.701857
2,44,6.37100942,0,0,-0.00129255313,0.000195789914,-0.0763242288,0.701857
2,45,6.51580509,0,0,-0.000658436161,0.000100451209,-0.0391586111,0.701857
2,46,6.66060076,0,0,2.46866919e-05,0.000104025736,-0.0405520585,0.701857
2,47,6.80539643,0,0,-0.000353671273,5.28156671e-05,-0.0205889823,0.701857
2,48,6.95019209,0,0,-0.000802078746,-6.33218612e-05,0.0246845822,0.701857
2,49,7.09498776,0,0,-0.00822104993,-0.00125369428,0.488724099,0.701857
2,50,7.23978343,0,0,0.00665724842,-0.000289753546,0.112953806,0.701857
2,51,7.3845791,0,0,-0.00607553398,-0.00116946455,0.455889061,0.701857
2,52,7.52937477,0,0,0.013473441,0.000781431343,-0.304623172,0.701857
2,53,7.67417044,0,0,-2.79320708e-05,0.0007773869,-0.303046538,0.701857
